t,rms,centroid_hz,bandwidth_hz,rolloff_hz,flux,f0_hz,voiced_prob,mfcc_01,dmfcc_01,d2mfcc_01,mfcc_02,dmfcc_02,d2mfcc_02,mfcc_03,dmfcc_03,d2mfcc_03,mfcc_04,dmfcc_04,d2mfcc_04,mfcc_05,dmfcc_05,d2mfcc_05,mfcc_06,dmfcc_06,d2mfcc_06,mfcc_07,dmfcc_07,d2mfcc_07,mfcc_08,dmfcc_08,d2mfcc_08,mfcc_09,dmfcc_09,d2mfcc_09,mfcc_10,dmfcc_10,d2mfcc_10,mfcc_11,dmfcc_11,d2mfcc_11,mfcc_12,dmfcc_12,d2mfcc_12,mfcc_13,dmfcc_13,d2mfcc_13,chroma_00,chroma_01,chroma_02,chroma_03,chroma_04,chroma_05,chroma_06,chroma_07,chroma_08,chroma_09,chroma_10,chroma_11,x,y,z,cluster_id
0.11609977324263039,1.925166e-05,7684.48224615034,2216.114286472658,9948.33984375,0.005977987311780453,0.0,6.0531265622494896e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8467357,0.9096242,0.9945039,0.96258503,1.0,0.55115384,0.3982896,0.5021477,0.6023894,0.715282,0.77008474,0.7584987,6.7096753,-6.7244267,-9.191727,8
0.12770975056689343,1.9510995e-05,7642.546241977405,2273.805117484625,9959.1064453125,0.006082796026021242,0.0,1.2010823188182984e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.84582156,0.8951792,0.9716888,0.9995586,1.0,0.49616683,0.3793453,0.5150855,0.5848116,0.6724437,0.75656927,0.77423626,6.666487,-6.811335,-9.051023,8
0.13931972789115646,1.9406674e-05,7551.592988483277,2321.666859424853,9926.806640625,0.005759727209806442,0.0,2.635712100630901e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8263036,0.8548394,0.92959195,1.0,0.9410647,0.46890682,0.39826915,0.5522578,0.57856077,0.6321569,0.70367265,0.7657887,6.691938,-6.755859,-9.1046915,8
0.1509297052154195,1.900616e-05,7452.783384977386,2359.1802820307057,9883.740234375,0.005717832129448652,0.0,5.749694932196604e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8381658,0.88296,0.927592,1.0,0.9222876,0.49184036,0.43507692,0.6026519,0.6031594,0.6471648,0.69460726,0.7617572,6.6029835,-6.909899,-8.797453,8
0.16253968253968254,1.904901e-05,7370.635536450208,2403.314811031064,9840.673828125,0.006030784919857979,0.0,2.515529447422253e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8574027,0.9322596,0.96003616,1.0,0.8894047,0.51285607,0.45262042,0.5986146,0.6268133,0.63865733,0.6599168,0.74105495,6.547391,-6.9897833,-8.5882435,8
0.17414965986394557,1.987866e-05,7372.156760041571,2437.2869121623453,9797.607421875,0.006619022693485022,0.0,1.221595595976968e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8836185,0.9802049,0.9858969,1.0,0.8715807,0.5150062,0.45947143,0.53216153,0.59419745,0.60772693,0.6568902,0.7709163,6.4995704,-7.051551,-8.500061,8
0.18575963718820862,2.081231e-05,7337.95778583281,2460.561552129764,9754.541015625,0.0067833103239536285,0.0,5.747625379196299e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.9143715,1.0,0.9825731,0.9900794,0.87147516,0.50905097,0.5060369,0.51054543,0.55731004,0.60652506,0.6813185,0.792794,6.4420156,-7.116703,-8.394929,1
0.19736961451247165,2.1354368e-05,7232.296387440613,2477.3937800627914,9689.94140625,0.006605110596865416,0.0,2.5153215363332773e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.93798554,1.0,0.9893046,0.95892125,0.84062374,0.5079818,0.54746604,0.53990734,0.5617681,0.60759735,0.7094854,0.81515884,6.4115458,-7.132033,-8.357555,1
0.2089795918367347,2.1778922e-05,7122.389268449984,2494.7700251755327,9646.875,0.0066577717661857605,0.0,5.032978494863943e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.9052699,0.94967127,1.0,0.9474373,0.82626164,0.5209266,0.5576872,0.5861699,0.6028958,0.6365548,0.7279572,0.82200915,6.300699,-7.240622,-8.1961155,1
0.22058956916099773,2.2435985e-05,7100.102272306497,2529.4342132608626,9679.1748046875,0.007713341619819403,0.0,2.517497373110821e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.86030376,0.8809323,1.0,0.9410664,0.84435934,0.5717174,0.5374808,0.58797807,0.6315027,0.63140637,0.7133638,0.79833335,6.3067474,-7.2370343,-8.111733,1
0.23219954648526078,2.3419496e-05,7109.074347242949,2571.48136306086,9722.2412109375,0.008058834820985794,0.0,1.2235635144393908e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8501627,0.8640482,1.0,0.9660465,0.8904556,0.6194782,0.52566105,0.5655756,0.6615333,0.6314213,0.710248,0.77217364,6.326297,-7.1972775,-8.045986,1
0.2438095238095238,2.4351475e-05,7127.022075103186,2603.1770620183242,9743.7744140625,0.007360988762229681,0.0,1.204051950506783e-12,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.8185041,0.84953666,0.9939523,1.0,0.8973217,0.60625356,0.50066394,0.53384376,0.65273136,0.6161781,0.6927819,0.74054146,6.3443336,-7.1094627,-7.764351,1
0.25541950113378686,2.4664703e-05,7115.688804894319,2609.9393195950806,9743.7744140625,0.007145247422158718,0.0,1.252684588877701e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.726619,0.8225199,0.9816942,1.0,0.85946506,0.5706531,0.47555295,0.49665725,0.60734195,0.6248725,0.6601425,0.6899096,6.413355,-6.95149,-7.4887047,1
0.26702947845804986,2.4685674e-05,7114.248820099309,2590.5943768017937,9743.7744140625,0.007828179746866226,0.0,1.2522364144616179e-11,-905.0967,3.140185e-15,-1.4210855e-14,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.6505197,0.788634,0.9519808,1.0,0.86359346,0.55331326,0.4533153,0.48820093,0.5675701,0.63953286,0.6491996,0.6625508,6.3961816,-6.891549,-7.333095,1
0.2786394557823129,2.5484966e-05,7166.9056243082005,2547.099088726313,9840.673828125,0.009012574329972267,0.0,2.6218546421024338e-12,-905.0967,0.016739909,0.015218099,0.0,-0.02165118,-0.019682892,0.0,0.022431511,0.020392282,0.0,-0.020432977,-0.018575434,0.0,0.019021485,0.01729226,0.0,-0.017761817,-0.016147107,0.0,0.014220438,0.012927671,0.0,-0.013432433,-0.012211303,0.0,0.008879262,0.008072057,0.0,-0.007602753,-0.006911594,0.0,0.003556903,0.0032335483,0.0,-0.0009441182,-0.00085828925,0.0,-0.0015784611,-0.0014349647,0.63706845,0.7554331,0.9216197,1.0,0.9070452,0.54968464,0.43144372,0.4830028,0.549749,0.63433737,0.66372824,0.6670984,6.437885,-6.86221,-7.3409204,1
0.29024943310657597,2.7781372e-05,7074.492019433985,2646.6881483337684,9851.4404296875,0.011055699549615383,0.0,0.010000000046300292,-905.0967,0.17121786,0.14804354,0.0,-0.015725685,-0.004454632,0.0,0.10105264,0.0816699,0.0,-0.038111735,-0.025359316,0.0,0.075504884,0.05999468,0.0,-0.15692857,-0.13458878,0.0,0.0120964665,0.004532952,0.0,-0.08726169,-0.07322316,0.0,-0.07935134,-0.07617361,0.0,-0.13647117,-0.1206089,0.0,0.014486371,0.011552653,0.0,-0.011975402,-0.010457585,0.0,0.0029168231,0.0033691397,0.6879532,0.7375385,0.9095518,1.0,0.9323737,0.5559226,0.44715565,0.497443,0.5941555,0.5987936,0.68542975,0.70205843,6.406014,-6.880587,-7.2987037,1
0.301859410430839,3.5296234e-05,6623.390931861565,2871.068460773009,9700.7080078125,0.01975940354168415,0.0,0.010000000003930618,-905.0967,0.42934063,0.30623308,0.0,0.025595494,0.038500715,0.0,0.15362765,0.085353084,0.0,-0.100535266,-0.06644298,0.0,0.093834266,0.043881297,0.0,-0.30370227,-0.19812995,0.0,0.041103113,0.026558492,0.0,-0.09582719,-0.042435873,0.0,-0.2555643,-0.19957769,0.0,-0.34535173,-0.24908508,0.0,-0.01691606,-0.023291014,0.0,-0.0029715651,0.0030944534,0.0,0.06408518,0.057522785,0.88892883,0.862493,0.94154084,1.0,0.9566345,0.6807572,0.6193865,0.6352301,0.7383522,0.6768808,0.75401103,0.8074418,5.7951274,-7.965159,-8.181353,3
0.313469387755102,5.0583327e-05,6332.676593897388,2908.601737948562,9549.9755859375,0.029746131971478462,0.0,0.010000000000221911,-905.0967,0.81964415,0.48149565,0.0,-0.11970137,-0.10869485,0.0,0.27810863,0.1391651,0.0,-0.23502032,-0.14817092,0.0,0.17141084,0.0798121,0.0,-0.4422262,-0.20055418,0.0,0.05795214,0.025617233,0.0,-0.05946939,0.025728697,0.0,-0.37670597,-0.19908087,0.0,-0.48218352,-0.22834814,0.0,-0.14149754,-0.12732106,0.0,0.1121534,0.10803641,0.0,0.09335281,0.0550767,1.0,0.96705997,0.9412225,0.9783996,0.9693957,0.8029594,0.8097039,0.77095133,0.8045148,0.7453907,0.79613525,0.8506526,5.4719253,-8.234693,-8.3324,3
0.3250793650793651,6.766586e-05,6172.50599748951,2910.5243566237277,9388.4765625,0.032910194247961044,0.0,0.010000000000006925,-904.8456,3.486263,2.5874732,-0.3247677,-2.5951674,-2.3069727,0.33647266,0.710651,0.43154,-0.30649465,0.20610201,0.34505817,0.28532228,-0.050621327,-0.1822597,-0.26642725,-0.57528585,-0.16333154,0.21330658,0.18985227,0.1255517,-0.2014865,-0.18425652,-0.07901805,0.13318893,-0.2748477,0.037078783,-0.1140413,-0.31765097,0.09755869,0.053353544,-0.46063578,-0.35258183,-0.014161773,0.286728,0.2141858,-0.023676917,0.068694815,-0.0044752806,0.981194,0.97727036,0.9333739,0.97454464,1.0,0.88739955,0.95098674,0.82813054,0.81833446,0.7808252,0.787022,0.82771075,5.4715047,-8.315274,-8.30092,3
0.33668934240362813,8.0760685e-05,6010.86247075129,2957.0888806970524,9323.876953125,0.03259872645139694,0.0,0.010000000000001869,-902.71674,7.587917,4.866044,0.007690504,-6.2261615,-4.440801,1.2634351,0.8473939,0.2873618,-0.34180504,1.0899775,1.017549,0.9185816,-0.12234621,-0.18842916,-2.154108,-0.67047846,-0.07780415,0.021467064,0.13709456,0.00395648,-1.1578104,-0.24568246,-0.07885319,-1.2901618,0.106806904,0.44380546,-1.9615365,0.039976284,0.47436973,0.1772804,-0.7063282,-0.37735903,-0.1690097,0.33997756,0.13939695,0.061510034,0.08982159,-0.0022948578,0.84737194,0.88846856,0.886912,0.9309672,0.9690291,0.86888784,1.0,0.7883159,0.7552595,0.76239276,0.7249445,0.7569837,5.5370526,-8.3055935,-8.152959,3
0.34829931972789113,8.894292e-05,5829.232744017908,3012.8720940313524,9280.810546875,0.031717583537101746,0.0,0.010000000000001869,-900.5671,11.463543,5.3913374,0.5405484,-9.379494,-4.7037225,1.1886021,0.80882394,-0.007031546,-1.0984279,1.8904579,1.2198563,0.57591665,-0.21404502,-0.17525709,-2.8067393,-0.7501509,-0.0039502415,0.4937931,-0.060077887,-0.20636827,-0.46830684,-0.31311905,-0.07812415,-2.9324374,0.5064334,0.6547912,-3.652103,0.4355032,0.67412096,-0.41337797,-0.79366946,-0.18659164,0.08926468,0.40870985,0.07953573,0.9269836,0.18735704,0.06887058,0.781096,0.8581625,0.88639027,0.9367151,0.9598844,0.8308728,1.0,0.7474099,0.7220747,0.7760038,0.7154397,0.73221105,5.527226,-8.224889,-8.192451,3
0.3599092970521542,0.00010555176,5829.456145559072,2977.3413386889324,9237.744140625,0.05334508791565895,0.0,0.010000000417925077,-897.45197,13.905129,3.5799756,-2.1235852,-10.83715,-2.5537388,2.564342,0.8815252,-0.0824932,-2.4539578,2.338781,0.8191484,1.6086038,-0.6018353,-0.38927782,-3.384678,-1.0354708,-0.17487572,0.43487707,-0.59691894,-0.61692137,0.08846614,-0.6165115,-0.29359892,-2.839478,0.7375416,0.5136587,-3.484397,0.8366862,0.66706204,-1.9144082,-0.61080474,0.21946388,1.7033979,0.6600411,0.1900747,0.6802187,0.47258663,0.2794547,0.8479267,0.9436689,1.0,0.9874246,0.96923256,0.773437,0.9242838,0.75375193,0.7435535,0.84500647,0.78071827,0.78192925,5.5403576,-8.1999235,-8.225723,3
0.37151927437641724,0.0002437714,6249.442100764783,2681.8458020991607,9205.4443359375,0.2273949235677719,0.0,0.010000000208892744,-861.39606,13.725809,-0.49842933,-37.607018,-9.855734,1.5177592,7.8263483,1.1599795,0.11822198,5.5666637,2.2967615,-0.06490631,-2.4833765,-1.2900467,-0.7072084,-4.148883,-1.403991,-0.41576615,2.269363,-1.3514649,-0.9737018,-2.3065915,-1.143068,-0.6199574,-0.20434745,0.74599475,0.07591157,0.16496874,1.1444772,0.38464102,-5.311362,-0.27297524,0.5886189,3.0209918,0.99611634,0.31354502,0.041388944,0.8413198,0.46062058,0.81740034,1.0,0.97145987,0.76215786,0.74362385,0.52841276,0.5562255,0.5927465,0.6395078,0.7185269,0.6775596,0.69058883,5.685986,-7.713547,-8.061571,3
0.3831292517006803,0.000448711,6373.221900482414,2553.334557451993,9205.4443359375,0.307806134223938,0.0,0.010000000208892744,-828.9454,10.108804,-5.939464,-64.3417,-5.8517404,6.637917,5.3459435,1.3632034,0.21704859,13.599627,1.57309,-1.2456951,-0.8496113,-1.9182092,-0.75361973,-4.6180983,-1.51566,-0.38192806,0.06683591,-1.985055,-0.95309055,-1.9328214,-1.7580454,-0.83012164,3.9415097,0.60983187,-0.49077392,3.1026316,1.2252496,-0.19941668,-5.5375147,0.06979187,0.6948316,1.9563639,1.2931868,0.33462,0.73850775,1.1935884,0.5173758,0.7965693,1.0,0.95426536,0.7216949,0.696143,0.47603315,0.48629183,0.5754338,0.6151169,0.67993015,0.6578484,0.6728432,5.739954,-7.485725,-7.8008637,1
0.3947392290249433,0.00057491375,6379.834625162612,2519.876390352638,9183.9111328125,0.19220159947872162,0.0,0.010000000208892744,-813.298,4.6345105,-9.703912,-73.26219,-0.15746632,9.860024,4.052737,1.1950527,-0.09020015,15.748608,0.6170161,-1.9852438,-1.361623,-1.9065365,-0.17634271,-5.5398197,-1.7304668,-0.26302886,-2.082676,-2.1966898,-0.33763835,-2.5061865,-2.330185,-0.6709592,5.1964664,0.25398624,-0.8834043,4.4467845,0.888557,-0.7812228,-4.546626,0.30229032,0.41632986,2.6776962,1.2338053,0.05858229,2.0692647,1.3011291,0.2729556,0.7926943,1.0,0.9548613,0.7286284,0.6965029,0.47171962,0.48387733,0.5851423,0.62057513,0.6834201,0.6663462,0.6749,5.3656454,-7.680041,-7.776733,3
0.40634920634920635,0.0005443101,6317.245538436734,2544.378415986004,9162.3779296875,0.033577241003513336,0.0,0.010000000208892744,-811.8589,-0.7613617,-9.055224,-66.142586,4.949232,8.227286,6.734989,0.9116382,-0.1842614,14.4034,-0.13863325,-1.6217669,-6.1434007,-1.8194957,0.29888698,-10.009487,-1.4512882,0.31300962,-7.698374,-1.8700043,0.5866447,-6.6720715,-2.532857,-0.2228267,3.9678078,-0.22174144,-0.80183166,5.643322,0.0777918,-1.1418762,-1.6301925,0.3193966,-0.15747094,6.0861044,0.80023056,-0.38454682,5.4019933,1.090096,-0.33158705,0.80430436,1.0,0.9571935,0.7486282,0.7125492,0.48570395,0.50961334,0.61165005,0.6548191,0.71499366,0.70147824,0.69789726,5.5562677,-7.6129203,-7.751648,3
0.4179591836734694,0.00037875056,6144.476002311194,2640.168986710548,9119.3115234375,0.03485289588570595,0.0,0.010000000208892744,-827.86304,-5.905077,-4.0401416,-46.09217,9.096818,2.3209147,11.505032,0.4842157,-0.27471578,10.649109,-0.9141443,-0.28599924,-12.185567,-1.6170778,0.36589032,-13.759863,-0.5464554,1.1869665,-12.88854,-1.0332175,1.5665375,-11.687548,-2.1795506,0.41856486,1.6199341,-0.6409588,-0.29276425,5.653272,-0.98789597,-1.1312208,0.28673047,0.0014820338,-0.8396535,8.878791,0.2710851,-0.8038114,8.005045,0.74719554,-0.7617207,0.84306747,1.0,0.96264625,0.7912672,0.74611086,0.53335476,0.58170635,0.67087716,0.73897904,0.7720262,0.7658361,0.7484374,5.163044,-7.8178062,-7.744302,3
