Count	Date	Time	Lat	Long	Speed	Altitude	GSR
88	2/6/2018	14:42:50	51.547012	-0.023181	3.11	62.80	356
89	2/6/2018	14:42:51	51.547005	-0.023175	2.82	62.80	352
90	2/6/2018	14:42:51	51.547005	-0.023175	2.82	62.40	355
91	2/6/2018	14:42:52	51.547001	-0.023168	2.83	62.40	351
92	2/6/2018	14:42:53	51.546989	-0.023154	2.93	62.40	350
93	2/6/2018	14:42:54	51.546986	-0.023145	3.87	62.40	350
94	2/6/2018	14:42:55	51.546978	-0.023137	3.46	62.40	350
95	2/6/2018	14:42:56	51.546967	-0.023128	3.35	62.40	350
96	2/6/2018	14:42:57	51.546951	-0.023126	3.72	62.40	350
97	2/6/2018	14:42:58	51.546940	-0.023121	3.96	62.40	350
98	2/6/2018	14:42:59	51.546928	-0.023112	3.04	62.40	349
99	2/6/2018	14:43:0	51.546917	-0.023109	3.15	62.40	351
100	2/6/2018	14:43:1	51.546909	-0.023108	3.06	62.40	352
101	2/6/2018	14:43:1	51.546909	-0.023108	3.06	62.10	355
102	2/6/2018	14:43:2	51.546902	-0.023106	3.93	62.10	351
103	2/6/2018	14:43:3	51.546890	-0.023096	3.80	62.10	349
104	2/6/2018	14:43:4	51.546879	-0.023090	3.26	62.10	349
105	2/6/2018	14:43:5	51.546875	-0.023082	3.41	62.10	351
106	2/6/2018	14:43:5	51.546875	-0.023082	3.41	63.80	355
107	2/6/2018	14:43:6	51.546871	-0.023077	1.65	63.80	348
108	2/6/2018	14:43:7	51.546871	-0.023081	0.80	63.80	349
109	2/6/2018	14:43:7	51.546871	-0.023081	0.80	63.10	354
110	2/6/2018	14:43:8	51.546867	-0.023086	0.56	63.10	351
111	2/6/2018	14:43:8	51.546867	-0.023086	0.56	63.90	355
112	2/6/2018	14:43:9	51.546871	-0.023090	0.39	63.90	350
113	2/6/2018	14:43:10	51.546871	-0.023093	0.13	63.90	350
114	2/6/2018	14:43:10	51.546871	-0.023093	0.13	64.40	353
115	2/6/2018	14:43:11	51.546875	-0.023092	0.06	64.40	351
116	2/6/2018	14:43:11	51.546875	-0.023092	0.06	64.40	355
117	2/6/2018	14:43:12	51.546879	-0.023092	0.26	64.40	350
118	2/6/2018	14:43:13	51.546879	-0.023093	0.09	64.40	350
119	2/6/2018	14:43:13	51.546879	-0.023093	0.09	64.50	353
120	2/6/2018	14:43:14	51.546883	-0.023101	0.65	64.50	350
121	2/6/2018	14:43:15	51.546883	-0.023105	2.04	64.50	353
122	2/6/2018	14:43:16	51.546883	-0.023105	2.87	64.50	350
123	2/6/2018	14:43:16	51.546883	-0.023105	2.87	62.40	358
124	2/6/2018	14:43:17	51.546875	-0.023098	3.50	62.40	351
125	2/6/2018	14:43:18	51.546871	-0.023091	3.20	62.40	349
126	2/6/2018	14:43:18	51.546871	-0.023091	3.20	59.40	356
127	2/6/2018	14:43:19	51.546867	-0.023087	2.93	59.40	351
128	2/6/2018	14:43:20	51.546864	-0.023078	2.54	59.40	350
129	2/6/2018	14:43:21	51.546856	-0.023072	2.96	59.40	347
130	2/6/2018	14:43:21	51.546856	-0.023072	2.96	57.70	358
131	2/6/2018	14:43:22	51.546852	-0.023066	2.13	57.70	349
132	2/6/2018	14:43:23	51.546848	-0.023063	1.39	57.70	347
133	2/6/2018	14:43:24	51.546852	-0.023056	0.78	57.70	350
134	2/6/2018	14:43:24	51.546852	-0.023056	0.78	58.40	353
135	2/6/2018	14:43:25	51.546844	-0.023051	0.89	58.40	350
136	2/6/2018	14:43:25	51.546844	-0.023051	0.89	59.30	355
137	2/6/2018	14:43:26	51.546856	-0.023044	1.44	59.30	351
138	2/6/2018	14:43:27	51.546848	-0.023041	1.22	59.30	350
139	2/6/2018	14:43:27	51.546848	-0.023041	1.22	57.40	355
140	2/6/2018	14:43:28	51.546844	-0.023040	0.52	57.40	350
141	2/6/2018	14:43:29	51.546837	-0.023046	0.74	57.40	349
142	2/6/2018	14:43:29	51.546837	-0.023046	0.74	58.00	353
143	2/6/2018	14:43:30	51.546841	-0.023046	0.17	58.00	351
144	2/6/2018	14:43:31	51.546844	-0.023029	0.35	58.00	350
145	2/6/2018	14:43:31	51.546844	-0.023029	0.35	55.10	355
146	2/6/2018	14:43:32	51.546852	-0.023017	0.30	55.10	350
147	2/6/2018	14:43:33	51.546860	-0.023009	0.78	55.10	350
148	2/6/2018	14:43:33	51.546860	-0.023009	0.78	50.10	354
149	2/6/2018	14:43:34	51.546867	-0.023002	0.74	50.10	351
150	2/6/2018	14:43:35	51.546875	-0.022993	0.56	50.10	352
151	2/6/2018	14:43:35	51.546875	-0.022993	0.56	46.00	355
152	2/6/2018	14:43:36	51.546875	-0.022982	0.72	46.00	351
153	2/6/2018	14:43:37	51.546875	-0.022970	0.87	46.00	350
154	2/6/2018	14:43:38	51.546871	-0.022954	2.07	46.00	351
155	2/6/2018	14:43:38	51.546871	-0.022954	2.07	41.30	355
156	2/6/2018	14:43:39	51.546871	-0.022941	2.39	41.30	351
157	2/6/2018	14:43:39	51.546871	-0.022941	2.39	39.60	355
158	2/6/2018	14:43:40	51.546864	-0.022927	3.04	39.60	350
159	2/6/2018	14:43:40	51.546864	-0.022927	3.04	39.00	354
160	2/6/2018	14:43:41	51.546860	-0.022912	1.89	39.00	351
161	2/6/2018	14:43:41	51.546860	-0.022912	1.89	38.80	353
162	2/6/2018	14:43:42	51.546852	-0.022915	1.65	38.80	351
163	2/6/2018	14:43:42	51.546852	-0.022915	1.65	37.40	354
164	2/6/2018	14:43:43	51.546844	-0.022921	1.74	37.40	352
165	2/6/2018	14:43:43	51.546844	-0.022921	1.74	37.50	355
166	2/6/2018	14:43:44	51.546829	-0.022921	1.41	37.50	355
167	2/6/2018	14:43:45	51.546822	-0.022924	0.20	37.50	352
168	2/6/2018	14:43:45	51.546822	-0.022924	0.20	39.50	357
169	2/6/2018	14:43:46	51.546818	-0.022933	2.83	39.50	353
170	2/6/2018	14:43:46	51.546818	-0.022933	2.83	39.10	355
171	2/6/2018	14:43:47	51.546810	-0.022946	3.94	39.10	352
172	2/6/2018	14:43:47	51.546810	-0.022946	3.94	38.70	356
173	2/6/2018	14:43:48	51.546799	-0.022959	3.72	38.70	350
