Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normalised_gsr,time_audio,rms,centroid_hz,bandwidth_hz,flatness
1287,27/5/2018,15:31:22,51.543926,-0.021992,3.82,3.9,504,-0.2077691282427709,9.417073170731708,37.39913367643601,2.544295864765664,5.9471310054651205,1.079488791044119e-09
1288,27/5/2018,15:31:22,51.543926,-0.021992,3.82,3.3,506,-0.16817014043153253,9.42439024390244,38.66665328421271,2.5302490175687034,5.712885196284283,9.210180514169681e-10
1289,27/5/2018,15:31:23,51.543934,-0.021998,3.06,3.3,504,-0.2077691282427709,9.43170731707317,39.10592225593764,2.456277212914496,5.4662550399057155,7.808186239967211e-10
1290,27/5/2018,15:31:24,51.543945,-0.022004,3.69,3.3,505,-0.18796963433715172,9.439024390243903,38.99787622036003,2.342706490854442,5.211441202426269,6.526930338168237e-10
1291,27/5/2018,15:31:25,51.543957,-0.022009,3.24,3.3,505,-0.18796963433715172,9.446341463414635,38.88983018478241,2.2291357687943885,4.956627364946823,5.245674436369264e-10
1292,27/5/2018,15:31:25,51.543957,-0.022009,3.24,3.2,506,-0.16817014043153253,9.453658536585367,39.277359447828324,2.1772960913733708,4.844024753670648,4.934441806981627e-10
1293,27/5/2018,15:31:26,51.543964,-0.022011,2.91,3.2,504,-0.2077691282427709,9.460975609756098,40.32524803862335,2.207713683942041,4.920920105660264,5.915775449258155e-10
1294,27/5/2018,15:31:27,51.543976,-0.022011,3.19,3.2,505,-0.18796963433715172,9.46829268292683,41.37313662941863,2.2381312765107184,4.997815457649899,6.897109091534921e-10
1295,27/5/2018,15:31:27,51.543976,-0.022011,3.19,3.3,506,-0.16817014043153253,9.475609756097562,42.62511241508705,2.2766102078845445,5.081620601369683,7.595977148852824e-10
1296,27/5/2018,15:31:28,51.543987,-0.022016,3.65,3.3,503,-0.2275686221483901,9.482926829268294,44.47231231084718,2.3386001842282655,5.185578281538673,7.471029059630105e-10
1297,27/5/2018,15:31:29,51.543995,-0.022023,3.74,3.3,503,-0.2275686221483901,9.490243902439024,46.31951220660685,2.400590160571972,5.289535961707637,7.346080970407416e-10
1298,27/5/2018,15:31:30,51.54401,-0.022021,4.19,3.3,503,-0.2275686221483901,9.497560975609757,48.0278273606446,2.4578714239954325,5.3913792582051965,7.23688665634285e-10
1299,27/5/2018,15:31:30,51.54401,-0.022021,4.19,3.7,506,-0.16817014043153253,9.504878048780489,48.17996717062668,2.4623925147903316,5.469531314782892,7.304210195664352e-10
1300,27/5/2018,15:31:31,51.544029,-0.022021,5.02,3.7,503,-0.2275686221483901,9.51219512195122,48.33210698060877,2.466913605585231,5.547683371360589,7.371533734985852e-10
1301,27/5/2018,15:31:32,51.544044,-0.022024,5.06,3.7,502,-0.2473681160540093,9.519512195121951,48.48424679059082,2.47143469638013,5.625835427938266,7.438857274307337e-10
1302,27/5/2018,15:31:33,51.54406,-0.022026,4.8,3.7,505,-0.18796963433715172,9.526829268292683,46.95955902047258,2.4687688663331193,5.695949420055945,8.270187474378845e-10
1303,27/5/2018,15:31:33,51.54406,-0.022026,4.8,4.7,505,-0.18796963433715172,9.534146341463416,45.26607246733271,2.4653795608935374,5.765254255934307,9.178426830815321e-10
1304,27/5/2018,15:31:34,51.544075,-0.022027,4.65,4.7,502,-0.2473681160540093,9.541463414634148,43.57258591419284,2.4619902554539554,5.834559091812669,1.0086666187251797e-09
1305,27/5/2018,15:31:35,51.544086,-0.022033,4.48,4.7,506,-0.16817014043153253,9.548780487804878,42.493932833031934,2.369869159924886,5.6316116019741695,9.161440884216539e-10
1306,27/5/2018,15:31:35,51.544086,-0.022033,4.48,5.1,506,-0.16817014043153253,9.55609756097561,41.6367866905724,2.2457805348385813,5.330579375418422,7.575670632920124e-10
1307,27/5/2018,15:31:36,51.544098,-0.022037,4.94,5.1,505,-0.18796963433715172,9.563414634146342,40.77964054811287,2.1216919097522764,5.029547148862674,5.989900381623709e-10
1308,27/5/2018,15:31:37,51.544109,-0.022038,4.46,5.1,505,-0.18796963433715172,9.570731707317075,41.966745648442625,2.1087756744726387,4.919575821502621,5.136540643620379e-10
1309,27/5/2018,15:31:38,51.544121,-0.022041,4.35,5.1,504,-0.2077691282427709,9.578048780487805,44.74865278129174,2.1825894601965987,4.958658731701266,4.854563596154265e-10
1310,27/5/2018,15:31:38,51.544121,-0.022041,4.35,5.1,505,-0.18796963433715172,9.585365853658537,47.53055991414153,2.2564032459205765,4.997741641899919,4.5725865486880837e-10
1311,27/5/2018,15:31:39,51.544136,-0.022045,4.35,5.1,502,-0.2473681160540093,9.59268292682927,50.588526409392706,2.3177215725367755,5.049082967460032,4.430896903579188e-10
1312,27/5/2018,15:31:40,51.544147,-0.022051,4.57,5.1,503,-0.2275686221483901,9.600000000000001,54.08126759529204,2.3593604022475523,5.119730462172507,4.510150360820274e-10
1313,27/5/2018,15:31:40,51.544147,-0.022051,4.57,5.3,504,-0.2077691282427709,9.607317073170732,57.57400878119052,2.400999231958319,5.190377956884964,4.58940381806134e-10
1314,27/5/2018,15:31:41,51.544159,-0.022055,4.35,5.3,501,-0.2671676099596285,9.614634146341464,60.278825133312026,2.4354843024817687,5.253316379195148,4.842422634778073e-10
1315,27/5/2018,15:31:42,51.54417,-0.022056,4.8,5.3,501,-0.2671676099596285,9.621951219512196,60.106219782334975,2.4438445688844235,5.288102049757742,5.730014947807436e-10
1316,27/5/2018,15:31:42,51.54417,-0.022056,4.8,5.2,504,-0.2077691282427709,9.629268292682928,59.93361443135793,2.452204835287078,5.3228877203203355,6.6176072608368e-10
1317,27/5/2018,15:31:43,51.544182,-0.022067,5.48,5.2,501,-0.2671676099596285,9.636585365853659,59.61333411623073,2.4589260353914133,5.354360351938691,7.457453114659121e-10
1318,27/5/2018,15:31:44,51.544193,-0.022071,4.69,5.2,503,-0.2275686221483901,9.64390243902439,55.88847462760232,2.4278593070181507,5.309452376624586,7.196526054403587e-10
1319,27/5/2018,15:31:45,51.544205,-0.022077,4.89,5.2,504,-0.2077691282427709,9.651219512195123,52.16361513897391,2.3967925786448876,5.264544401310482,6.935598994148054e-10
1320,27/5/2018,15:31:45,51.544205,-0.022077,4.89,5.3,505,-0.18796963433715172,9.658536585365853,48.4387556503464,2.365725850271632,5.219636425996387,6.674671933892584e-10
1321,27/5/2018,15:31:46,51.544216,-0.022081,4.93,5.3,503,-0.2275686221483901,9.665853658536586,45.486889399224765,2.3394375463327224,5.37655718109459,7.969268574570337e-10
1322,27/5/2018,15:31:47,51.544228,-0.022087,4.15,5.3,504,-0.2077691282427709,9.673170731707318,42.6523921369777,2.313874784115345,5.564123008963077,9.50005129695024e-10
1323,27/5/2018,15:31:47,51.544228,-0.022087,4.15,5.4,508,-0.12857115262029412,9.68048780487805,39.81789487473064,2.2883120218979673,5.751688836831564,1.1030834019330141e-09
1324,27/5/2018,15:31:48,51.544239,-0.022093,4.15,5.4,505,-0.18796963433715172,9.68780487804878,39.04843300217536,2.3273794225713376,5.708970348576582,1.039264231710122e-09
1325,27/5/2018,15:31:49,51.544247,-0.022102,4.3,5.4,505,-0.18796963433715172,9.695121951219512,39.18613093200981,2.3948385331829978,5.565089102651235,8.801630910067498e-10
1326,27/5/2018,15:31:50,51.544254,-0.022108,3.69,5.4,504,-0.2077691282427709,9.702439024390245,39.32382886184426,2.462297643794658,5.4212078567258875,7.210619503033774e-10
1327,27/5/2018,15:31:50,51.544254,-0.022108,3.69,5.4,505,-0.18796963433715172,9.709756097560977,38.5806581565154,2.492565840366914,5.335137724053627,6.50245347673783e-10
1328,27/5/2018,15:31:51,51.544266,-0.022111,3.67,5.4,503,-0.2275686221483901,9.717073170731707,37.02889652659262,2.4886947403753283,5.302135142717758,6.604692923162772e-10
1329,27/5/2018,15:31:52,51.544273,-0.022122,4.39,5.4,506,-0.16817014043153253,9.72439024390244,35.47713489666947,2.4848236403837416,5.2691325613818805,6.70693236958774e-10
1330,27/5/2018,15:31:53,51.544285,-0.02213,4.98,5.4,506,-0.16817014043153253,9.731707317073171,33.08702793644685,2.479332401523812,5.290785369007419,7.10970144672904e-10
1331,27/5/2018,15:31:54,51.544296,-0.022127,4.44,5.4,506,-0.16817014043153253,9.739024390243904,29.126207071106343,2.470805689623411,5.41483986759324,8.075539288978718e-10
1332,27/5/2018,15:31:55,51.544308,-0.022134,5.04,5.4,507,-0.14837064652591334,9.746341463414634,25.165386205766794,2.462278977723013,5.53889436617903,9.041377131228162e-10
1333,27/5/2018,15:31:56,51.544319,-0.022145,4.2,5.4,507,-0.14837064652591334,9.753658536585366,21.42722403916847,2.4493217667267713,5.6927847880956595,1.032336219303458e-09
1334,27/5/2018,15:31:56,51.544319,-0.022145,4.2,5.0,510,-0.08897216480905573,9.760975609756098,18.741630266624878,2.4154203781865373,5.9877177566671165,1.3099861383655723e-09
1335,27/5/2018,15:31:57,51.544327,-0.022156,4.07,5.0,508,-0.12857115262029412,9.76829268292683,16.056036494081287,2.3815189896463034,6.282650725238574,1.5876360574276864e-09
1336,27/5/2018,15:31:58,51.544338,-0.02216,4.44,5.0,510,-0.08897216480905573,9.77560975609756,13.373075281337979,2.3476973078595957,6.577068761557506,1.864867070218263e-09
1337,27/5/2018,15:31:59,51.544346,-0.022167,4.48,5.0,509,-0.10877165871467494,9.782926829268293,12.864279393061231,2.3797034411331124,6.446217123891221,1.7961338660671555e-09
1338,27/5/2018,15:32:0,51.544361,-0.022172,4.57,5.0,509,-0.10877165871467494,9.790243902439025,12.355483504784486,2.4117095744066286,6.315365486224936,1.7274006619160476e-09
1339,27/5/2018,15:32:1,51.544373,-0.022178,4.56,5.0,511,-0.06917267090343654,9.797560975609757,11.84668761650774,2.443715707680145,6.184513848558652,1.6586674577649399e-09
1340,27/5/2018,15:32:2,51.544384,-0.022182,4.06,5.0,509,-0.10877165871467494,9.804878048780488,11.696629724669751,2.6484859990503082,6.29831574937723,1.7603023552692432e-09
1341,27/5/2018,15:32:3,51.544395,-0.022191,4.28,5.0,508,-0.12857115262029412,9.81219512195122,11.621188812003266,2.8891909829099247,6.463005228781311,1.8973735690236407e-09
1342,27/5/2018,15:32:4,51.544403,-0.0222,4.43,5.0,508,-0.12857115262029412,9.819512195121952,11.545747899336783,3.129895966769541,6.627694708185391,2.0344447827780378e-09
1343,27/5/2018,15:32:5,51.544415,-0.022205,3.63,5.0,509,-0.10877165871467494,9.826829268292684,10.989053140462433,3.1051198161842706,6.883074298844808,2.270490517089651e-09
1344,27/5/2018,15:32:5,51.544415,-0.022205,3.63,4.2,512,-0.04937317699781735,9.834146341463414,10.178224333902685,2.9401519646655947,7.186344301684715,2.558801382838881e-09
1345,27/5/2018,15:32:6,51.544422,-0.022217,4.3,4.2,510,-0.08897216480905573,9.841463414634147,9.367395527342739,2.7751841131468793,7.489614304524693,2.8471122485881805e-09
1346,27/5/2018,15:32:7,51.54443,-0.022225,3.33,4.2,509,-0.10877165871467494,9.848780487804879,9.169948597234288,2.701364035269658,7.586601621454255,2.851034135465419e-09
1347,27/5/2018,15:32:8,51.544434,-0.022232,2.32,4.2,511,-0.06917267090343654,9.856097560975611,9.634267846213357,2.7258815774147593,7.461034425269437,2.5481340976201286e-09
1348,27/5/2018,15:32:9,51.544441,-0.02224,2.56,4.2,511,-0.06917267090343654,9.863414634146341,10.098587095192311,2.7503991195598547,7.335467229084649,2.2452340597749117e-09
1349,27/5/2018,15:32:10,51.544453,-0.022246,4.0,4.2,508,-0.12857115262029412,9.870731707317074,10.928364733961065,2.774810906922359,7.1591879679272505,1.979520223948065e-09
1350,27/5/2018,15:32:11,51.544464,-0.022253,3.78,4.2,509,-0.10877165871467494,9.878048780487806,12.580648232796769,2.7989846810640797,6.868775410664523,1.7974981843101222e-09
1351,27/5/2018,15:32:11,51.544464,-0.022253,3.78,4.3,510,-0.08897216480905573,9.885365853658538,14.232931731632473,2.8231584552058004,6.578362853401796,1.6154761446721794e-09
1352,27/5/2018,15:32:12,51.544472,-0.022261,3.93,4.3,507,-0.14837064652591334,9.892682926829268,15.750255872563592,2.8339471273851635,6.301650866594619,1.4425974898894204e-09
1353,27/5/2018,15:32:13,51.544483,-0.022268,3.74,4.3,507,-0.14837064652591334,9.9,16.39718334376812,2.758410935895139,6.113298302083057,1.3286874894595513e-09
1354,27/5/2018,15:32:14,51.544498,-0.022274,4.37,4.3,508,-0.12857115262029412,9.907317073170733,17.044110814972647,2.682874744405115,5.924945737571495,1.2147774890296822e-09
1355,27/5/2018,15:32:14,51.544498,-0.022274,4.37,4.2,509,-0.10877165871467494,9.914634146341465,17.691038286177175,2.6073385529150905,5.736593173059933,1.1008674885998131e-09
1356,27/5/2018,15:32:15,51.54451,-0.022278,4.3,4.2,507,-0.14837064652591334,9.921951219512195,17.098234462120214,2.5658492198487153,5.790622180079325,1.2092167213974116e-09
1357,27/5/2018,15:32:16,51.544521,-0.022283,4.85,4.2,508,-0.12857115262029412,9.929268292682927,16.45491295312413,2.52574725876655,5.85452796919854,1.3266227731701474e-09
1358,27/5/2018,15:32:16,51.544521,-0.022283,4.85,3.6,510,-0.08897216480905573,9.93658536585366,15.811591444128048,2.485645297684385,5.9184337583177555,1.4440288249428832e-09
1359,27/5/2018,15:32:17,51.544533,-0.022289,4.41,3.6,508,-0.12857115262029412,9.943902439024392,15.196358963074694,2.468044562473371,5.869145510458672,1.3996691415239236e-09
1360,27/5/2018,15:32:18,51.54454,-0.022296,3.78,3.6,508,-0.12857115262029412,9.951219512195122,14.588708200832665,2.45651730078411,5.789304216719154,1.3116460632731114e-09
1361,27/5/2018,15:32:19,51.544556,-0.022303,4.46,3.6,509,-0.10877165871467494,9.958536585365854,13.981057438590488,2.4449900390948462,5.7094629229796166,1.2236229850222778e-09
1362,27/5/2018,15:32:19,51.544556,-0.022303,4.46,3.0,510,-0.08897216480905573,9.965853658536586,13.493996459263801,2.40978379805676,5.649228016475253,1.1836481663752057e-09
1363,27/5/2018,15:32:20,51.544567,-0.022312,4.72,3.0,508,-0.12857115262029412,9.973170731707318,13.082727138180125,2.3596951261280976,5.601315883631987,1.173872069236836e-09
1364,27/5/2018,15:32:21,51.544579,-0.022323,5.02,3.0,509,-0.10877165871467494,9.980487804878049,12.671457817096549,2.3096064541994474,5.553403750788732,1.1640959720984689e-09
1365,27/5/2018,15:32:22,51.544594,-0.022323,3.93,3.0,510,-0.08897216480905573,9.987804878048781,12.71232793062199,2.2935160407324413,5.567127100397523,1.153059842353179e-09
1366,27/5/2018,15:32:23,51.544601,-0.022322,4.0,3.0,509,-0.10877165871467494,9.995121951219513,13.32709715497206,2.3205795059303176,5.6590841670123595,1.1404243573263776e-09
1367,27/5/2018,15:32:24,51.544613,-0.022325,3.87,3.0,509,-0.10877165871467494,10.002439024390245,13.94186637932213,2.3476429711281943,5.751041233627196,1.1277888722995762e-09
1368,27/5/2018,15:32:24,51.544613,-0.022325,3.87,2.6,510,-0.08897216480905573,10.009756097560976,14.51568214886068,2.4608812643619746,5.879979170435194,1.1383996650582767e-09
1369,27/5/2018,15:32:25,51.544624,-0.022335,4.11,2.6,507,-0.14837064652591334,10.017073170731708,14.977223373449807,2.810369213416079,6.110300748547781,1.21274049651968e-09
1370,27/5/2018,15:32:26,51.544632,-0.022346,4.32,2.6,507,-0.14837064652591334,10.02439024390244,15.438764598038931,3.1598571624701837,6.340622326660368,1.2870813279810835e-09
1371,27/5/2018,15:32:27,51.544643,-0.022357,4.74,2.6,508,-0.12857115262029412,10.031707317073172,15.60100506541318,3.4988405912786207,6.618051066821857,1.4311480875513152e-09
1372,27/5/2018,15:32:28,51.544655,-0.022363,4.07,2.6,507,-0.14837064652591334,10.039024390243902,12.874342571852994,3.736432563803034,7.350166327627754,2.2482216314741437e-09
1373,27/5/2018,15:32:29,51.544666,-0.022365,4.17,2.6,510,-0.08897216480905573,10.046341463414635,10.147680078292145,3.9740245363275046,8.082281588433828,3.065295175397171e-09
1374,27/5/2018,15:32:29,51.544666,-0.022365,4.17,2.2,513,-0.029573683092198152,10.053658536585367,7.421017584731297,4.211616508851975,8.814396849239902,3.8823687193201975e-09
1375,27/5/2018,15:32:30,51.544678,-0.022373,5.02,2.2,511,-0.06917267090343654,10.060975609756099,5.481353484894523,4.8822063084598595,10.107041334914092,7.0234978020667274e-09
1376,27/5/2018,15:32:31,51.544689,-0.02238,4.3,2.2,512,-0.04937317699781735,10.06829268292683,3.6096744655472954,5.590200748738527,11.448107297395325,1.036539108474985e-08
1377,27/5/2018,15:32:32,51.544704,-0.022386,4.07,2.2,514,-0.009774189186578956,10.075609756097561,1.737995446199613,6.298195189017365,12.789173259876883,1.3707284367433783e-08
1378,27/5/2018,15:32:33,51.544716,-0.022391,4.28,2.2,513,-0.029573683092198152,10.082926829268294,1.054891709133201,8.90903722439126,14.316430629039475,2.0856246688948678e-08
1379,27/5/2018,15:32:34,51.544731,-0.022396,4.39,2.2,514,-0.009774189186578956,10.090243902439026,0.7741526922724333,12.164044380484215,15.90671880018048,2.9294004336639876e-08
1380,27/5/2018,15:32:35,51.544746,-0.022401,4.32,2.2,515,0.01002530471904024,10.097560975609756,0.49341367541173364,15.41905153657638,17.4970069713211,3.773176198432903e-08
1381,27/5/2018,15:32:35,51.544746,-0.022401,4.32,3.5,516,0.029824798624659435,10.104878048780488,0.5586709850028215,15.045038397493231,16.985756705170314,3.546748317858819e-08
1382,27/5/2018,15:32:36,51.544754,-0.022409,4.46,3.5,513,-0.029573683092198152,10.11219512195122,0.8810322842101439,11.974361956067508,14.912888944115954,2.5250702976626245e-08
1383,27/5/2018,15:32:37,51.544765,-0.022419,4.89,3.5,512,-0.04937317699781735,10.119512195121953,1.2033935834174663,8.903685514641783,12.840021183061594,1.5033922774664298e-08
1384,27/5/2018,15:32:38,51.544777,-0.022426,3.89,3.5,512,-0.04937317699781735,10.126829268292683,1.5998257674367995,6.931402024705719,11.519466473749057,8.979817461434343e-09
1385,27/5/2018,15:32:39,51.544788,-0.022433,4.98,3.5,512,-0.04937317699781735,10.134146341463415,2.107224416731704,6.60463395718421,11.325960811360964,9.161864445628996e-09
1386,27/5/2018,15:32:39,51.544788,-0.022433,4.98,3.2,513,-0.029573683092198152,10.141463414634147,2.614623066026608,6.277865889662701,11.132455148972873,9.343911429823649e-09
1387,27/5/2018,15:32:40,51.5448,-0.022442,4.52,3.2,510,-0.08897216480905573,10.14878048780488,2.94836598281494,6.662978577438182,11.093902470548217,1.008974823969229e-08
1388,27/5/2018,15:32:41,51.544807,-0.022452,4.5,3.2,510,-0.08897216480905573,10.15609756097561,2.690453059471603,9.47351310570944,11.5832842091709,1.2756451917311059e-08
1389,27/5/2018,15:32:42,51.544819,-0.02246,4.37,3.2,513,-0.029573683092198152,10.163414634146342,2.4325401361282037,12.284047633981379,12.072665947793702,1.5423155594930477e-08
1390,27/5/2018,15:32:43,51.54483,-0.022466,4.0,3.2,513,-0.029573683092198152,10.170731707317074,2.190727302418434,14.837765209653863,12.541851460192287,1.78359451107496e-08
1391,27/5/2018,15:32:44,51.544838,-0.022472,3.91,3.2,517,0.04962429253027863,10.178048780487805,2.2336677489234336,12.849304988086114,12.653837615557899,1.5757896866598433e-08
1392,27/5/2018,15:32:44,51.544838,-0.022472,3.91,2.5,518,0.06942378643589782,10.185365853658537,2.2766081954284436,10.860844766517882,12.765823770923538,1.3679848622446759e-08
1393,27/5/2018,15:32:45,51.544849,-0.022477,3.82,2.5,516,0.029824798624659435,10.192682926829269,2.319548641933454,8.87238454494965,12.877809926289176,1.1601800378295085e-08
1394,27/5/2018,15:32:46,51.544861,-0.022486,4.2,2.5,518,0.06942378643589782,10.200000000000001,2.249288868159036,7.9794506830780385,12.613260664050028,1.0917737262860937e-08
1395,27/5/2018,15:32:47,51.544872,-0.02249,4.61,2.5,519,0.08922328034151703,10.207317073170731,2.1636103766447863,7.235735715613657,12.297424458121492,1.042354536128314e-08
1396,27/5/2018,15:32:48,51.544888,-0.022496,4.89,2.5,516,0.029824798624659435,10.214634146341464,2.077931885130516,6.492020748149095,11.98158825219288,9.929353459705223e-09
1397,27/5/2018,15:32:49,51.544899,-0.022503,4.22,2.5,515,0.01002530471904024,10.221951219512196,1.7634075006963692,6.465342613566021,12.623141359903471,1.1991756109281032e-08
1398,27/5/2018,15:32:50,51.54491,-0.022512,4.2,2.5,516,0.029824798624659435,10.229268292682928,1.353918189574653,6.73621559252082,13.661985434129429,1.511507713944215e-08
1399,27/5/2018,15:32:50,51.54491,-0.022512,4.2,3.2,516,0.029824798624659435,10.236585365853658,0.9444288784530361,7.007088571475553,14.700829508355135,1.8238398169602508e-08
1400,27/5/2018,15:32:51,51.544922,-0.02252,4.5,3.2,515,0.01002530471904024,10.24390243902439,0.6852655674035606,9.475768446651655,15.827986512408748,2.6486471633155524e-08
1401,27/5/2018,15:32:52,51.544933,-0.022528,4.24,3.2,517,0.04962429253027863,10.251219512195123,0.5576375064173129,13.867529356021649,17.03241733006157,3.921870347592703e-08
1402,27/5/2018,15:32:53,51.544949,-0.022535,4.76,3.2,516,0.029824798624659435,10.258536585365855,0.43000944543106523,18.259290265391645,18.23684814771439,5.195093531869854e-08
1403,27/5/2018,15:32:54,51.54496,-0.022543,4.78,3.2,513,-0.029573683092198152,10.265853658536585,0.3300772059471796,20.73603748031824,19.444289325979753,6.16275018621724e-08
1404,27/5/2018,15:32:54,51.54496,-0.022543,4.78,4.6,514,-0.009774189186578956,10.273170731707317,0.27939490692565006,19.807422249939755,20.657083661252855,6.587034859161268e-08
1405,27/5/2018,15:32:55,51.544971,-0.022551,4.32,4.6,514,-0.009774189186578956,10.28048780487805,0.2287126079041205,18.87880701956127,21.86987799652596,7.011319532105296e-08
1406,27/5/2018,15:32:55,51.544971,-0.022551,4.32,5.1,515,0.01002530471904024,10.287804878048782,0.2318920440072324,17.566089489645815,22.435286692082993,7.05053628481594e-08
1407,27/5/2018,15:32:56,51.544983,-0.022558,4.33,5.1,513,-0.029573683092198152,10.295121951219512,0.4699418177968825,14.578449371558214,20.17769528447448,5.410619748408093e-08
1408,27/5/2018,15:32:57,51.544994,-0.022565,5.0,5.1,513,-0.029573683092198152,10.302439024390244,0.7079915915865903,11.590809253469887,17.920103876865422,3.7707032119998474e-08
1409,27/5/2018,15:32:57,51.544994,-0.022565,5.0,5.0,514,-0.009774189186578956,10.309756097560976,0.9426571365031278,8.649958547359171,15.690505750007128,2.1508334403227226e-08
1410,27/5/2018,15:32:58,51.54501,-0.022573,5.28,5.0,511,-0.06917267090343654,10.317073170731708,0.9233888183868029,9.219927167537126,15.56136896498058,2.0351622912155032e-08
1411,27/5/2018,15:32:59,51.545017,-0.022583,4.37,5.0,512,-0.04937317699781735,10.324390243902439,0.9041205002704825,9.78989578771494,15.432232179954067,1.919491142108312e-08
1412,27/5/2018,15:33:0,51.545029,-0.022595,4.33,5.0,513,-0.029573683092198152,10.331707317073171,0.8848521821541576,10.359864407892895,15.30309539492752,1.8038199930010928e-08
1413,27/5/2018,15:33:1,51.54504,-0.022603,4.39,5.0,514,-0.009774189186578956,10.339024390243903,0.7186711419135168,15.066119742500085,16.902760223083565,3.2480059707430085e-08
1414,27/5/2018,15:33:1,51.54504,-0.022603,4.39,5.3,516,0.029824798624659435,10.346341463414635,0.5244563509164815,20.56165751046369,18.832313387868503,4.989842453338217e-08
1415,27/5/2018,15:33:2,51.545048,-0.022613,4.39,5.3,513,-0.029573683092198152,10.353658536585366,0.33024155991949333,26.057195278425958,20.76186655265297,6.731678935933003e-08
1416,27/5/2018,15:33:3,51.545055,-0.022624,4.39,5.3,513,-0.029573683092198152,10.360975609756098,0.2628197385020919,26.83011331781831,21.37345578331303,7.039999632845359e-08
1417,27/5/2018,15:33:4,51.545067,-0.022635,4.43,5.3,515,0.01002530471904024,10.36829268292683,0.2588806947304228,25.238507368789183,21.325166066011423,6.63058681364982e-08
1418,27/5/2018,15:33:4,51.545067,-0.022635,4.43,5.0,516,0.029824798624659435,10.375609756097562,0.25494165095875365,23.646901419760056,21.276876348709816,6.221173994454283e-08
1419,27/5/2018,15:33:5,51.545074,-0.022645,4.78,5.0,514,-0.009774189186578956,10.382926829268293,0.33173826346657254,21.282264985573093,20.893981919208752,5.582702841474596e-08
1420,27/5/2018,15:33:6,51.545086,-0.022657,4.41,5.0,515,0.01002530471904024,10.390243902439025,0.49157302107140843,18.122552118628782,20.166940232818096,4.708640872330351e-08
1421,27/5/2018,15:33:7,51.545094,-0.022669,4.91,5.0,517,0.04962429253027863,10.397560975609757,0.6514077786762442,14.962839251684475,19.439898546427443,3.8345789031861045e-08
1422,27/5/2018,15:33:8,51.545105,-0.022681,4.59,5.0,516,0.029824798624659435,10.404878048780489,0.7254180776454874,13.607893245954251,19.418712988572416,3.4594539353769e-08
1423,27/5/2018,15:33:8,51.545105,-0.022681,4.59,4.8,518,0.06942378643589782,10.41219512195122,0.6166961683278444,16.09554688181232,20.90039329379019,4.146635231998679e-08
1424,27/5/2018,15:33:9,51.545113,-0.022692,4.5,4.8,514,-0.009774189186578956,10.419512195121952,0.5079742590101748,18.583200517670992,22.382073599008326,4.8338165286206234e-08
1425,27/5/2018,15:33:10,51.545124,-0.022702,4.44,4.8,514,-0.009774189186578956,10.426829268292684,0.40760167945664444,20.668369748614122,23.68165437831105,5.4744747105458534e-08
1426,27/5/2018,15:33:10,51.545124,-0.022702,4.44,4.9,515,0.01002530471904024,10.434146341463416,0.3559954023931267,20.402730376700724,23.91763834027158,5.843403262887873e-08
1427,27/5/2018,15:33:11,51.545135,-0.022713,4.61,4.9,513,-0.029573683092198152,10.441463414634146,0.3043891253296215,20.13709100478739,24.15362230223205,6.212331815229803e-08
1428,27/5/2018,15:33:12,51.545143,-0.022723,4.41,4.9,516,0.029824798624659435,10.448780487804878,0.25278284826610375,19.871451632873992,24.38960626419258,6.581260367571822e-08
1429,27/5/2018,15:33:13,51.545151,-0.022731,4.06,4.9,516,0.029824798624659435,10.45609756097561,0.40411026949895346,16.51433303520347,21.806043810164056,5.293411547607076e-08
1430,27/5/2018,15:33:14,51.545162,-0.022742,4.48,4.9,516,0.029824798624659435,10.463414634146343,0.5611141578169798,13.070739494155683,19.143612924919562,3.9592193046410404e-08
1431,27/5/2018,15:33:15,51.54517,-0.022753,4.3,4.9,515,0.01002530471904024,10.470731707317073,0.7181180461349679,9.627145953108732,16.481182039675716,2.6250270616753296e-08
1432,27/5/2018,15:33:16,51.545177,-0.022766,4.72,4.9,517,0.04962429253027863,10.478048780487805,0.8603972970712601,8.935095605260786,15.857253279230807,2.3230925811072852e-08
1433,27/5/2018,15:33:16,51.545177,-0.022766,4.72,4.9,517,0.04962429253027863,10.485365853658537,0.9989814659717062,8.933532741787817,15.744877529301794,2.2801985791136813e-08
1434,27/5/2018,15:33:17,51.545189,-0.022776,4.07,4.9,514,-0.009774189186578956,10.49268292682927,1.1375656348721523,8.931969878314849,15.632501779372783,2.237304577120077e-08
1435,27/5/2018,15:33:18,51.545197,-0.022784,3.91,4.9,515,0.01002530471904024,10.5,1.495765123516307,8.277235246913131,14.66658405799243,1.9446272099543767e-08
1436,27/5/2018,15:33:19,51.545208,-0.022794,4.98,4.9,517,0.04962429253027863,10.507317073170732,1.9851716397012211,7.232269523056427,13.190726023313047,1.5027192111934145e-08
1437,27/5/2018,15:33:19,51.545208,-0.022794,4.98,5.2,519,0.08922328034151703,10.514634146341464,2.4745781558861353,6.187303799199723,11.714867988633664,1.0608112124324522e-08
1438,27/5/2018,15:33:20,51.545212,-0.022804,2.17,5.2,517,0.04962429253027863,10.521951219512196,3.005138641405108,5.369999271268674,10.440910880629584,7.4130734100347565e-09
1439,27/5/2018,15:33:21,51.545216,-0.022805,1.59,5.2,516,0.029824798624659435,10.529268292682927,3.585471512681648,4.828032482297859,9.411136556690899,5.698413269790114e-09
